201434,201434,895 ALBERDI JUAN BAUTISTA AV.,-34.622932,-58.440690000000004,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
202241,202241,218 BULNES,-34.608265,-58.418746999999996,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
202509,202509,2741 LAVALLE,-34.603272,-58.40564200000001,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
202516,202516,2269 LAVALLE,-34.603327,-58.39915500000001,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
202521,202521,2059 LAVALLE,-34.603255,-58.3963,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
203888,203888,4165 CALVO CARLOS AV.,-34.624912,-58.424046999999995,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
204530,204530,5053 ALBERDI JUAN BAUTISTA AV.,-34.646008,-58.49645,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
205810,205810,39 BOEDO,-34.611602000000005,-58.418213,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
206282,206282,538 JAURES JEAN,-34.603698,-58.408762,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
206284,206284,312 JAURES JEAN,-34.606515,-58.40988,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
206360,206360,3587 SARMIENTO,-34.605683,-58.415806999999994,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
207187,207187,483 BULNES,-34.605582,-58.418417000000005,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
207202,207202,3985 CALVO CARLOS AV.,-34.62475,-58.421597,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
207817,207817,613 TUCUMAN,-34.601082,-58.3756,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
2032149,2032149,7469 DE LOS CORRALES AV.,-34.668858,-58.507856999999994,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
2032150,2032150,4877 ALBERDI JUAN BAUTISTA AV.,-34.644613,-58.494834999999995,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
2032153,2032153,4489 ALBERDI JUAN BAUTISTA AV.,-34.642,-58.489337,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
2032163,2032163,441 TUCUMAN,-34.600913,-58.373180000000005,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
6427108120,6427108120,CHICLANA 699-799,-34.68459,-58.52790699999999,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
6427113874,6427113874,LISANDRO DE LA TORRE 250-298,-34.678277,-58.519034999999995,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
6427116734,6427116734,CHICLANA 961,-34.685646999999996,-58.529238,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
6427117916,6427117916,CHICLANA 1195,-34.686757,-58.530488,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
6427120941,6427120941,CHICLANA 1345-1399,-34.687868,-58.531690000000005,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
6427129647,6427129647,LISANDRO DE LA TORRE 77,-34.679797,-58.52124,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
6427131221,6427131221,CHICLANA 299-399,-34.682025,-58.524662,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
